
NIK,Nama,Tempat Lahir,Tanggal Lahir,Jenis Kelamin,Gol. Darah,Alamat,RT/RW,Kel/Desa,Kecamatan,Agama,Status Perkawinan,Pekerjaan,Kewarganegaraan,Berlaku Hingga
1503585405592946,Dwi Pratama,Denpasar,14-05-1959,Perempuan,A,Jalan Merdeka No.147,16/05,Sukamaju,Tapos,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
3565655405592946,Dewi Saputra,Sawahlunto,14-05-1959,Perempuan,B,Jalan Merdeka No.147,16/05,Tanjungsari,Kemayoran,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3197215405592946,Dewi Saputra,Jakarta Utara,14-05-1959,Perempuan,A,Jalan Thamrin No.147,16/05,Sindangsari,Sukajaya,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
4316571405592946,Herman Wibowo,Singaraja,14-05-1959,Laki-Laki,O,Jalan Thamrin No.147,16/05,Sindangsari,Sukmajaya,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
3085021405592946,Yusuf Purnomo,Tebing Tinggi,14-05-1959,Laki-Laki,AB,Jalan Gajah Mada No.147,16/05,Tanjungsari,Beji,Islam,Kawin,Buruh,WNI,Seumur Hidup
3205185405592946,Putri Saputra,Jakarta Barat,14-05-1959,Perempuan,B,Jalan Gajah Mada No.147,16/05,Tanah Abang,Cilandak,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3688725405592946,Zahra Purnomo,Gunungkidul,14-05-1959,Perempuan,O,Jalan Diponegoro No.147,16/05,Tanjungsari,Cipayung,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3240431405592946,Joko Setiawan,Jakarta Utara,14-05-1959,Laki-Laki,B,Jalan Thamrin No.147,16/05,Karanganyar,Sukmajaya,Hindu,Belum Kawin,Guru,WNI,Seumur Hidup
3154375405592946,Sunarti Wahyudi,Jakarta Utara,14-05-1959,Perempuan,O,Jalan Thamrin No.147,16/05,Cilincing,Cibadak,Kristen,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3757081405592946,Hendra Wijaya,Cirebon,14-05-1959,Laki-Laki,A,Jalan Gajah Mada No.147,16/05,Purnawarman,Cengkareng,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1502125405592946,Lestari Wibowo,Kulon Progo,14-05-1959,Perempuan,A,Jalan Diponegoro No.147,16/05,Kebon Jeruk,Sukajaya,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3740155405592946,Dwi Wahyudi,Tebing Tinggi,14-05-1959,Perempuan,O,Jalan Diponegoro No.147,16/05,Sindangsari,Sukajaya,Konghucu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2808681405592946,Gunawan Saputra,Jakarta Pusat,14-05-1959,Laki-Laki,O,Jalan Merdeka No.147,16/05,Purnawarman,Cibadak,Buddha,Kawin,Pegawai Negeri,WNI,Seumur Hidup
3516555405592946,Lestari Setiawan,Tebing Tinggi,14-05-1959,Perempuan,B,Jalan Sudirman No.147,16/05,Cilincing,Kemayoran,Konghucu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
4396551405592946,Yusuf Wijaya,Tenggarong,14-05-1959,Laki-Laki,O,Jalan Diponegoro No.147,16/05,Sukamaju,Pancoran Mas,Katolik,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
4302411405592946,Herman Wahyudi,Denpasar,14-05-1959,Laki-Laki,AB,Jalan Merdeka No.147,16/05,Mekarjaya,Sukmajaya,Konghucu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2812535405592946,Sunarti Hidayat,Jakarta Pusat,14-05-1959,Perempuan,O,Jalan Gajah Mada No.147,16/05,Kebon Jeruk,Sukajaya,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1440591405592946,Ahmad Sutrisno,Bontang,14-05-1959,Laki-Laki,A,Jalan Thamrin No.147,16/05,Sukamaju,Tapos,Konghucu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2037531405592946,Teguh Santoso,Solok,14-05-1959,Laki-Laki,A,Jalan Diponegoro No.147,16/05,Cibubur,Cibadak,Islam,Kawin,Buruh,WNI,Seumur Hidup
2550665405592946,Sunarti Wahyudi,Payakumbuh,14-05-1959,Perempuan,A,Jalan Merdeka No.147,16/05,Sindangsari,Cibadak,Konghucu,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
4415095405592946,Lestari Santoso,Depok,14-05-1959,Perempuan,O,Jalan Merdeka No.147,16/05,Karanganyar,Cibadak,Islam,Belum Kawin,Guru,WNI,Seumur Hidup
2228205405592946,Sunarti Saputra,Bengkalis,14-05-1959,Perempuan,AB,Jalan Gajah Mada No.147,16/05,Kebon Kacang,Cipayung,Kristen,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1973931405592946,Herman Pratama,Bontang,14-05-1959,Laki-Laki,AB,Jalan Sudirman No.147,16/05,Sindangsari,Sukmajaya,Hindu,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
3711995405592946,Sunarti Wijaya,Jakarta Timur,14-05-1959,Perempuan,B,Jalan Gajah Mada No.147,16/05,Tanjungsari,Cilandak,Buddha,Belum Kawin,Wartawan,WNI,Seumur Hidup
1943541405592946,Yusuf Wahyudi,Madiun,14-05-1959,Laki-Laki,A,Jalan Sudirman No.147,16/05,Sindangsari,Pancoran Mas,Islam,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
1399271405592946,Budi Purnomo,Madiun,14-05-1959,Laki-Laki,AB,Jalan Gajah Mada No.147,16/05,Kebon Kacang,Cipayung,Islam,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1949375405592946,Dwi Purnomo,Pekanbaru,14-05-1959,Perempuan,B,Jalan Gajah Mada No.147,16/05,Sukamaju,Beji,Buddha,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2574481405592946,Gunawan Hidayat,Solok,14-05-1959,Laki-Laki,O,Jalan Diponegoro No.147,16/05,Sukamaju,Kemayoran,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1755241405592946,Herman Saputra,Yogyakarta,14-05-1959,Laki-Laki,A,Jalan Merdeka No.147,16/05,Mekarjaya,Tapos,Katolik,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2690131405592946,Budi Wahyudi,Medan,14-05-1959,Laki-Laki,O,Jalan Thamrin No.147,16/05,Sukamaju,Beji,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1285865405592946,Putri Purnomo,Kampar,14-05-1959,Perempuan,B,Jalan Sudirman No.147,16/05,Kebon Kacang,Tapos,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2045525405592946,Putri Wahyudi,Gunungkidul,14-05-1959,Perempuan,B,Jalan Sudirman No.147,16/05,Cibubur,Pancoran Mas,Islam,Kawin,Wartawan,WNI,Seumur Hidup
4009315405592946,Putri Hidayat,Bengkalis,14-05-1959,Perempuan,O,Jalan Gajah Mada No.147,16/05,Cilincing,Cibadak,Kristen,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
3706725405592946,Lestari Purnomo,Jakarta Utara,14-05-1959,Perempuan,AB,Jalan Merdeka No.147,16/05,Tanah Abang,Beji,Konghucu,Kawin,Wartawan,WNI,Seumur Hidup
2082785405592946,Sunarti Pratama,Padang,14-05-1959,Perempuan,O,Jalan Sudirman No.147,16/05,Tanah Abang,Cilandak,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2593461405592946,Budi Santoso,Malang,14-05-1959,Laki-Laki,A,Jalan Gajah Mada No.147,16/05,Kebon Kacang,Cengkareng,Hindu,Belum Kawin,Buruh,WNI,Seumur Hidup
3534645405592946,Murni Pratama,Blitar,14-05-1959,Perempuan,AB,Jalan Gajah Mada No.147,16/05,Cibubur,Sukajaya,Kristen,Belum Kawin,Wartawan,WNI,Seumur Hidup
3396115405592946,Putri Sutrisno,Kediri,14-05-1959,Perempuan,O,Jalan Diponegoro No.147,16/05,Cibubur,Cengkareng,Buddha,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2297891405592946,Hendra Wahyudi,Tenggarong,14-05-1959,Laki-Laki,O,Jalan Sudirman No.147,16/05,Cibubur,Tapos,Buddha,Kawin,Pegawai Swasta,WNI,Seumur Hidup
4148805405592946,Zahra Santoso,Sawahlunto,14-05-1959,Perempuan,AB,Jalan Diponegoro No.147,16/05,Sindangsari,Sukmajaya,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4427595405592946,Lestari Saputra,Cirebon,14-05-1959,Perempuan,AB,Jalan Thamrin No.147,16/05,Sindangsari,Pancoran Mas,Kristen,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3607161405592946,Teguh Wahyudi,Cirebon,14-05-1959,Laki-Laki,B,Jalan Diponegoro No.147,16/05,Karanganyar,Beji,Katolik,Kawin,Guru,WNI,Seumur Hidup
1559024710677455,Indah Sutrisno,Tenggarong,07-10-1967,Perempuan,AB,Jalan Thamrin No.29,08/19,Cibubur,Sukajaya,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
4227660710677455,Hendra Santoso,Pematangsiantar,07-10-1967,Laki-Laki,B,Jalan Merdeka No.29,08/19,Karanganyar,Cipayung,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1298824710677455,Zahra Wibowo,Jakarta Barat,07-10-1967,Perempuan,O,Jalan Thamrin No.29,08/19,Cilincing,Cibadak,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3965940710677455,Wahyu Saputra,Jakarta Utara,07-10-1967,Laki-Laki,B,Jalan Diponegoro No.29,08/19,Sukamaju,Tapos,Hindu,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1886764710677455,Dewi Saputra,Cirebon,07-10-1967,Perempuan,AB,Jalan Gajah Mada No.29,08/19,Purnawarman,Beji,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3782434710677455,Sunarti Setiawan,Depok,07-10-1967,Perempuan,AB,Jalan Merdeka No.29,08/19,Purnawarman,Cilandak,Hindu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2086750710677455,Joko Setiawan,Gunungkidul,07-10-1967,Laki-Laki,AB,Jalan Gajah Mada No.29,08/19,Sindangsari,Kemayoran,Hindu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
4017374710677455,Zahra Hidayat,Surabaya,07-10-1967,Perempuan,AB,Jalan Merdeka No.29,08/19,Karanganyar,Cilandak,Kristen,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3455384710677455,Dwi Wahyudi,Madiun,07-10-1967,Perempuan,B,Jalan Diponegoro No.29,08/19,Desakota,Sukmajaya,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2088260710677455,Teguh Pratama,Samarinda,07-10-1967,Laki-Laki,AB,Jalan Merdeka No.29,08/19,Cibubur,Kemayoran,Katolik,Kawin,Wiraswasta,WNI,Seumur Hidup
4063380710677455,Joko Wibowo,Surakarta,07-10-1967,Laki-Laki,O,Jalan Gajah Mada No.29,08/19,Kebon Kacang,Pancoran Mas,Kristen,Kawin,Guru,WNI,Seumur Hidup
1912064710677455,Indah Setiawan,Blitar,07-10-1967,Perempuan,O,Jalan Gajah Mada No.29,08/19,Sukamaju,Cengkareng,Konghucu,Kawin,Wiraswasta,WNI,Seumur Hidup
3334924710677455,Sunarti Hidayat,Yogyakarta,07-10-1967,Perempuan,AB,Jalan Merdeka No.29,08/19,Cilincing,Cilandak,Islam,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1323244710677455,Kartika Santoso,Bengkalis,07-10-1967,Perempuan,O,Jalan Diponegoro No.29,08/19,Sindangsari,Kemayoran,Katolik,Kawin,Guru,WNI,Seumur Hidup
2375550710677455,Hendra Pratama,Samarinda,07-10-1967,Laki-Laki,B,Jalan Gajah Mada No.29,08/19,Desakota,Kemayoran,Katolik,Kawin,Wiraswasta,WNI,Seumur Hidup
2718660710677455,Yusuf Wahyudi,Pekanbaru,07-10-1967,Laki-Laki,A,Jalan Merdeka No.29,08/19,Sindangsari,Cengkareng,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1442840710677455,Yusuf Hidayat,Jakarta Timur,07-10-1967,Laki-Laki,O,Jalan Gajah Mada No.29,08/19,Sukamaju,Cipayung,Islam,Belum Kawin,Wartawan,WNI,Seumur Hidup
4026630710677455,Herman Setiawan,Tanjungbalai,07-10-1967,Laki-Laki,AB,Jalan Merdeka No.29,08/19,Karanganyar,Pancoran Mas,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
1597444710677455,Zahra Purnomo,Siak,07-10-1967,Perempuan,A,Jalan Thamrin No.29,08/19,Cilincing,Cilandak,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
1475614710677455,Zahra Hidayat,Jakarta Pusat,07-10-1967,Perempuan,AB,Jalan Diponegoro No.29,08/19,Tanjungsari,Cibadak,Buddha,Kawin,Karyawan Honorer,WNI,Seumur Hidup
1696520710677455,Hendra Hidayat,Singaraja,07-10-1967,Laki-Laki,AB,Jalan Merdeka No.29,08/19,Tanjungsari,Beji,Islam,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1544024710677455,Dewi Sutrisno,Jakarta Pusat,07-10-1967,Perempuan,AB,Jalan Gajah Mada No.29,08/19,Cilincing,Cengkareng,Hindu,Cerai Hidup,Guru,WNI,Seumur Hidup
4288244710677455,Lestari Pratama,Madiun,07-10-1967,Perempuan,A,Jalan Gajah Mada No.29,08/19,Sukamaju,Kemayoran,Islam,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3018024710677455,Sunarti Pratama,Tebing Tinggi,07-10-1967,Perempuan,B,Jalan Sudirman No.29,08/19,Desakota,Cengkareng,Katolik,Kawin,Karyawan Honorer,WNI,Seumur Hidup
1741940710677455,Budi Wijaya,Kulon Progo,07-10-1967,Laki-Laki,A,Jalan Gajah Mada No.29,08/19,Mekarjaya,Cengkareng,Hindu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1802540710677455,Gunawan Wijaya,Binjai,07-10-1967,Laki-Laki,A,Jalan Thamrin No.29,08/19,Cibubur,Cilandak,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4348970710677455,Budi Setiawan,Jakarta Selatan,07-10-1967,Laki-Laki,A,Jalan Thamrin No.29,08/19,Mekarjaya,Kemayoran,Islam,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2120700710677455,Wahyu Wijaya,Purwokerto,07-10-1967,Laki-Laki,O,Jalan Thamrin No.29,08/19,Purnawarman,Pancoran Mas,Konghucu,Cerai Hidup,Guru,WNI,Seumur Hidup
3978574710677455,Zahra Purnomo,Cirebon,07-10-1967,Perempuan,B,Jalan Thamrin No.29,08/19,Sindangsari,Pancoran Mas,Konghucu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2369700710677455,Teguh Wibowo,Pekanbaru,07-10-1967,Laki-Laki,O,Jalan Sudirman No.29,08/19,Kebon Jeruk,Tapos,Buddha,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
1277820710677455,Wahyu Pratama,Tegal,07-10-1967,Laki-Laki,B,Jalan Gajah Mada No.29,08/19,Purnawarman,Sukmajaya,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1334854710677455,Kartika Hidayat,Gianyar,07-10-1967,Perempuan,O,Jalan Diponegoro No.29,08/19,Cilincing,Pancoran Mas,Islam,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
4456564710677455,Kartika Purnomo,Magelang,07-10-1967,Perempuan,AB,Jalan Diponegoro No.29,08/19,Karanganyar,Cipayung,Buddha,Cerai Hidup,Guru,WNI,Seumur Hidup
1129644710677455,Lestari Setiawan,Padang,07-10-1967,Perempuan,AB,Jalan Gajah Mada No.29,08/19,Cibubur,Sukmajaya,Buddha,Kawin,Buruh,WNI,Seumur Hidup
2060520501069665,Gunawan Santoso,Bukittinggi,05-01-2006,Laki-Laki,AB,Jalan Diponegoro No.162,11/09,Sukamaju,Cibadak,Hindu,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
4291564501069665,Indah Saputra,Bengkalis,05-01-2006,Perempuan,O,Jalan Gajah Mada No.162,11/09,Sindangsari,Cilandak,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
3375280501069665,Budi Sutrisno,Madiun,05-01-2006,Laki-Laki,A,Jalan Diponegoro No.162,11/09,Kebon Jeruk,Cengkareng,Buddha,Belum Kawin,Wartawan,WNI,Seumur Hidup
1872100501069665,Herman Saputra,Bontang,05-01-2006,Laki-Laki,A,Jalan Diponegoro No.162,11/09,Kebon Kacang,Beji,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3918204501069665,Murni Sutrisno,Binjai,05-01-2006,Perempuan,B,Jalan Diponegoro No.162,11/09,Purnawarman,Cipayung,Buddha,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2917070501069665,Joko Wibowo,Jakarta Selatan,05-01-2006,Laki-Laki,A,Jalan Thamrin No.162,11/09,Tanjungsari,Beji,Hindu,Kawin,Karyawan Honorer,WNI,Seumur Hidup
1704690501069665,Yusuf Sutrisno,Solok,05-01-2006,Laki-Laki,A,Jalan Gajah Mada No.162,11/09,Tanah Abang,Beji,Konghucu,Cerai Hidup,Guru,WNI,Seumur Hidup
1296534501069665,Zahra Saputra,Semarang,05-01-2006,Perempuan,AB,Jalan Diponegoro No.162,11/09,Sukamaju,Cilandak,Islam,Kawin,Buruh,WNI,Seumur Hidup
2626760501069665,Hendra Wijaya,Jakarta Selatan,05-01-2006,Laki-Laki,AB,Jalan Thamrin No.162,11/09,Cilincing,Cengkareng,Kristen,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2346254501069665,Sunarti Hidayat,Bekasi,05-01-2006,Perempuan,O,Jalan Thamrin No.162,11/09,Karanganyar,Cibadak,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2394440501069665,Herman Hidayat,Bogor,05-01-2006,Laki-Laki,AB,Jalan Merdeka No.162,11/09,Tanah Abang,Cengkareng,Kristen,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3033394501069665,Fitri Purnomo,Kuta,05-01-2006,Perempuan,AB,Jalan Gajah Mada No.162,11/09,Mekarjaya,Beji,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4405310501069665,Budi Setiawan,Depok,05-01-2006,Laki-Laki,O,Jalan Merdeka No.162,11/09,Purnawarman,Cipayung,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
4088274501069665,Putri Pratama,Medan,05-01-2006,Perempuan,A,Jalan Merdeka No.162,11/09,Cibubur,Cibadak,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
4282454501069665,Zahra Wijaya,Tanjungbalai,05-01-2006,Perempuan,O,Jalan Diponegoro No.162,11/09,Cilincing,Sukmajaya,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
4307954501069665,Putri Purnomo,Sleman,05-01-2006,Perempuan,A,Jalan Merdeka No.162,11/09,Desakota,Beji,Buddha,Belum Kawin,Buruh,WNI,Seumur Hidup
1655370501069665,Budi Santoso,Bantul,05-01-2006,Laki-Laki,B,Jalan Gajah Mada No.162,11/09,Sindangsari,Tapos,Hindu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2121100501069665,Gunawan Wahyudi,Jakarta Timur,05-01-2006,Laki-Laki,AB,Jalan Merdeka No.162,11/09,Karanganyar,Pancoran Mas,Buddha,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2631760501069665,Wahyu Wibowo,Tegal,05-01-2006,Laki-Laki,O,Jalan Diponegoro No.162,11/09,Cibubur,Sukajaya,Hindu,Kawin,Karyawan Honorer,WNI,Seumur Hidup
1280824501069665,Putri Pratama,Purwokerto,05-01-2006,Perempuan,B,Jalan Sudirman No.162,11/09,Mekarjaya,Cilandak,Kristen,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2136440501069665,Herman Santoso,Bontang,05-01-2006,Laki-Laki,B,Jalan Sudirman No.162,11/09,Desakota,Sukmajaya,Buddha,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1118664501069665,Sunarti Saputra,Tegal,05-01-2006,Perempuan,AB,Jalan Diponegoro No.162,11/09,Cibubur,Kemayoran,Buddha,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
4049050501069665,Teguh Santoso,Kuta,05-01-2006,Laki-Laki,O,Jalan Gajah Mada No.162,11/09,Mekarjaya,Sukajaya,Hindu,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3873204501069665,Kartika Setiawan,Bekasi,05-01-2006,Perempuan,B,Jalan Gajah Mada No.162,11/09,Tanjungsari,Tapos,Kristen,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3641970501069665,Budi Setiawan,Tebing Tinggi,05-01-2006,Laki-Laki,AB,Jalan Merdeka No.162,11/09,Kebon Kacang,Kemayoran,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1519640501069665,Joko Wahyudi,Bekasi,05-01-2006,Laki-Laki,AB,Jalan Diponegoro No.162,11/09,Kebon Jeruk,Beji,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3992704501069665,Putri Purnomo,Jakarta Timur,05-01-2006,Perempuan,O,Jalan Sudirman No.162,11/09,Kebon Kacang,Cipayung,Kristen,Kawin,Buruh,WNI,Seumur Hidup
3047884501069665,Fitri Pratama,Denpasar,05-01-2006,Perempuan,A,Jalan Thamrin No.162,11/09,Mekarjaya,Sukajaya,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4454560501069665,Yusuf Wahyudi,Yogyakarta,05-01-2006,Laki-Laki,B,Jalan Merdeka No.162,11/09,Kebon Kacang,Kemayoran,Konghucu,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
2042150501069665,Yusuf Purnomo,Jakarta Utara,05-01-2006,Laki-Laki,B,Jalan Sudirman No.162,11/09,Purnawarman,Cipayung,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
1457704501069665,Sunarti Purnomo,Jakarta Utara,05-01-2006,Perempuan,O,Jalan Thamrin No.162,11/09,Tanjungsari,Pancoran Mas,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3945674501069665,Fitri Santoso,Semarang,05-01-2006,Perempuan,AB,Jalan Diponegoro No.162,11/09,Cilincing,Cilandak,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2655414501069665,Fitri Wibowo,Binjai,05-01-2006,Perempuan,B,Jalan Merdeka No.162,11/09,Sukamaju,Sukajaya,Katolik,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
3437534501069665,Putri Saputra,Ubud,05-01-2006,Perempuan,A,Jalan Sudirman No.162,11/09,Sukamaju,Cibadak,Katolik,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
4216744501069665,Dewi Santoso,Siak,05-01-2006,Perempuan,O,Jalan Gajah Mada No.162,11/09,Purnawarman,Cipayung,Buddha,Kawin,Buruh,WNI,Seumur Hidup
2149350501069665,Ahmad Purnomo,Blitar,05-01-2006,Laki-Laki,O,Jalan Thamrin No.162,11/09,Tanjungsari,Cilandak,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2953370501069665,Herman Santoso,Blitar,05-01-2006,Laki-Laki,B,Jalan Gajah Mada No.162,11/09,Sindangsari,Cilandak,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1438360501069665,Teguh Saputra,Tanjungbalai,05-01-2006,Laki-Laki,A,Jalan Merdeka No.162,11/09,Sukamaju,Cipayung,Kristen,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2278460501069665,Joko Wibowo,Malang,05-01-2006,Laki-Laki,A,Jalan Diponegoro No.162,11/09,Kebon Jeruk,Cipayung,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2194864501069665,Dewi Saputra,Samarinda,05-01-2006,Perempuan,O,Jalan Thamrin No.162,11/09,Kebon Kacang,Sukmajaya,Katolik,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3202310501069665,Herman Setiawan,Pekanbaru,05-01-2006,Laki-Laki,B,Jalan Thamrin No.162,11/09,Mekarjaya,Cengkareng,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
1983340501069665,Budi Pratama,Balikpapan,05-01-2006,Laki-Laki,AB,Jalan Gajah Mada No.162,11/09,Kebon Kacang,Cilandak,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
1748914501069665,Murni Sutrisno,Purwokerto,05-01-2006,Perempuan,O,Jalan Sudirman No.162,11/09,Cibubur,Sukmajaya,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1208880501069665,Gunawan Wijaya,Madiun,05-01-2006,Laki-Laki,O,Jalan Sudirman No.162,11/09,Karanganyar,Sukmajaya,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1529684501069665,Sunarti Saputra,Pekanbaru,05-01-2006,Perempuan,O,Jalan Gajah Mada No.162,11/09,Kebon Jeruk,Beji,Buddha,Kawin,Wiraswasta,WNI,Seumur Hidup
2127240501069665,Joko Sutrisno,Kulon Progo,05-01-2006,Laki-Laki,AB,Jalan Merdeka No.162,11/09,Cibubur,Sukajaya,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3508540501069665,Budi Wijaya,Tegal,05-01-2006,Laki-Laki,A,Jalan Thamrin No.162,11/09,Sukamaju,Beji,Islam,Belum Kawin,Wartawan,WNI,Seumur Hidup
2883454501069665,Dewi Setiawan,Solok,05-01-2006,Perempuan,O,Jalan Gajah Mada No.162,11/09,Mekarjaya,Beji,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1374890501069665,Hendra Wahyudi,Jakarta Barat,05-01-2006,Laki-Laki,AB,Jalan Gajah Mada No.162,11/09,Tanah Abang,Cibadak,Kristen,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3667134501069665,Lestari Hidayat,Surabaya,05-01-2006,Perempuan,O,Jalan Sudirman No.162,11/09,Desakota,Cibadak,Kristen,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1164100501069665,Yusuf Pratama,Surakarta,05-01-2006,Laki-Laki,B,Jalan Gajah Mada No.162,11/09,Karanganyar,Tapos,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2053970501069665,Joko Saputra,Madiun,05-01-2006,Laki-Laki,B,Jalan Merdeka No.162,11/09,Cibubur,Sukajaya,Buddha,Kawin,Pegawai Swasta,WNI,Seumur Hidup
1708714501069665,Sunarti Pratama,Cirebon,05-01-2006,Perempuan,AB,Jalan Thamrin No.162,11/09,Kebon Jeruk,Cibadak,Konghucu,Belum Kawin,Buruh,WNI,Seumur Hidup
1370580501069665,Teguh Pratama,Blitar,05-01-2006,Laki-Laki,AB,Jalan Merdeka No.162,11/09,Purnawarman,Kemayoran,Kristen,Kawin,Pegawai Negeri,WNI,Seumur Hidup
4175574501069665,Dwi Saputra,Ubud,05-01-2006,Perempuan,B,Jalan Merdeka No.162,11/09,Karanganyar,Cibadak,Konghucu,Belum Kawin,Wartawan,WNI,Seumur Hidup
