NIK,Nama,Tempat Lahir,Tanggal Lahir,Jenis Kelamin,Gol. Darah,Alamat,RT/RW,Kel/Desa,Kecamatan,Agama,Status Perkawinan,Pekerjaan,Kewarganegaraan,Berlaku Hingga
2761074311018861,Dwi Santoso,Semarang,03-11-2001,Perempuan,O,Jalan Merdeka No.18,18/14,Mekarjaya,Tapos,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2109342411025337,Gunawan Purnomo,Bukittinggi,24-11-2002,Laki-Laki,A,Jalan Gajah Mada No.68,10/12,Mekarjaya,Beji,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2668466104546224,Murni Wibowo,Medan,21-04-1954,Perempuan,B,Jalan Sudirman No.120,13/09,Karanganyar,Pancoran Mas,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3573190106516591,Herman Wibowo,Ubud,01-06-1951,Laki-Laki,O,Jalan Thamrin No.181,01/03,Kebon Kacang,Pancoran Mas,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
2709060402860864,Hendra Purnomo,Purwokerto,04-02-1986,Laki-Laki,AB,Jalan Gajah Mada No.152,02/13,Mekarjaya,Cipayung,Islam,Kawin,Guru,WNI,Seumur Hidup
3893551010784060,Ahmad Saputra,Sleman,10-10-1978,Laki-Laki,O,Jalan Merdeka No.36,19/12,Cilincing,Sukajaya,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1457766508931882,Zahra Pratama,Binjai,25-08-1993,Perempuan,AB,Jalan Gajah Mada No.25,01/01,Sukamaju,Pancoran Mas,Konghucu,Belum Kawin,Wartawan,WNI,Seumur Hidup
3977294307612109,Lestari Santoso,Bontang,03-07-1961,Perempuan,A,Jalan Sudirman No.185,20/05,Sukamaju,Sukmajaya,Buddha,Kawin,Wartawan,WNI,Seumur Hidup
3686272707874684,Yusuf Purnomo,Tegal,27-07-1987,Laki-Laki,O,Jalan Gajah Mada No.147,01/19,Mekarjaya,Tapos,Hindu,Belum Kawin,Guru,WNI,Seumur Hidup
1828555401758569,Sunarti Saputra,Bengkalis,14-01-1975,Perempuan,O,Jalan Sudirman No.137,06/09,Desakota,Kemayoran,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2205191205503549,Teguh Purnomo,Semarang,12-05-1950,Laki-Laki,AB,Jalan Thamrin No.15,04/17,Tanah Abang,Sukmajaya,Kristen,Kawin,Guru,WNI,Seumur Hidup
3746172806735499,Teguh Sutrisno,Bantul,28-06-1973,Laki-Laki,B,Jalan Diponegoro No.3,09/03,Desakota,Cengkareng,Katolik,Kawin,Guru,WNI,Seumur Hidup
3498385511616024,Lestari Saputra,Madiun,15-11-1961,Perempuan,A,Jalan Sudirman No.72,05/14,Karanganyar,Pancoran Mas,Islam,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3564202812912917,Teguh Wijaya,Payakumbuh,28-12-1991,Laki-Laki,A,Jalan Diponegoro No.106,05/10,Tanjungsari,Kemayoran,Buddha,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3195866408851411,Putri Setiawan,Bengkalis,24-08-1985,Perempuan,O,Jalan Diponegoro No.183,04/12,Kebon Kacang,Beji,Hindu,Cerai Hidup,Guru,WNI,Seumur Hidup
4386112206033178,Joko Hidayat,Balikpapan,22-06-2003,Laki-Laki,O,Jalan Merdeka No.26,10/14,Tanah Abang,Sukmajaya,Hindu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2495086802655300,Sunarti Hidayat,Samarinda,28-02-1965,Perempuan,A,Jalan Sudirman No.189,19/05,Sukamaju,Cibadak,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3060630308605544,Wahyu Hidayat,Tegal,03-08-1960,Laki-Laki,O,Jalan Diponegoro No.198,08/10,Mekarjaya,Sukmajaya,Buddha,Kawin,Karyawan Honorer,WNI,Seumur Hidup
2178330907050104,Wahyu Purnomo,Pematangsiantar,09-07-2005,Laki-Laki,A,Jalan Merdeka No.166,13/08,Desakota,Beji,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1316821909937515,Teguh Wahyudi,Tegal,19-09-1993,Laki-Laki,AB,Jalan Gajah Mada No.94,04/20,Cilincing,Pancoran Mas,Buddha,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2322776706523678,Fitri Saputra,Bontang,27-06-1952,Perempuan,A,Jalan Diponegoro No.11,20/23,Purnawarman,Sukmajaya,Buddha,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2453774309667033,Dwi Wahyudi,Bogor,03-09-1966,Perempuan,A,Jalan Diponegoro No.119,14/12,Tanjungsari,Cilandak,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2744375108634817,Sunarti Wijaya,Bantul,11-08-1963,Perempuan,O,Jalan Merdeka No.110,03/02,Sukamaju,Sukajaya,Hindu,Cerai Hidup,Guru,WNI,Seumur Hidup
4234922812553774,Budi Wijaya,Gunungkidul,28-12-1955,Laki-Laki,O,Jalan Merdeka No.81,11/09,Sindangsari,Kemayoran,Kristen,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2285276304701660,Kartika Wahyudi,Balikpapan,23-04-1970,Perempuan,AB,Jalan Sudirman No.14,14/02,Cilincing,Sukmajaya,Islam,Belum Kawin,Wartawan,WNI,Seumur Hidup
2213531506680261,Herman Purnomo,Tegal,15-06-1968,Laki-Laki,A,Jalan Thamrin No.35,11/12,Karanganyar,Sukmajaya,Islam,Kawin,Pegawai Negeri,WNI,Seumur Hidup
2906650608479788,Budi Wijaya,Padang,06-08-1947,Laki-Laki,AB,Jalan Diponegoro No.165,20/17,Sindangsari,Beji,Konghucu,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3029631005776448,Hendra Santoso,Denpasar,10-05-1977,Laki-Laki,A,Jalan Gajah Mada No.135,18/20,Cilincing,Tapos,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2794912607511758,Ahmad Sutrisno,Blitar,26-07-1951,Laki-Laki,O,Jalan Sudirman No.103,18/06,Mekarjaya,Cengkareng,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
2926951609009159,Ahmad Wijaya,Binjai,16-09-2000,Laki-Laki,B,Jalan Gajah Mada No.152,10/19,Kebon Kacang,Sukajaya,Hindu,Belum Kawin,Wartawan,WNI,Seumur Hidup
1158724901737478,Murni Pratama,Jakarta Timur,09-01-1973,Perempuan,AB,Jalan Sudirman No.81,02/01,Cilincing,Sukmajaya,Katolik,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2759934204756364,Lestari Hidayat,Jakarta Utara,02-04-1975,Perempuan,B,Jalan Sudirman No.26,15/15,Kebon Jeruk,Cibadak,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
1622831301504457,Gunawan Sutrisno,Siak,13-01-1950,Laki-Laki,B,Jalan Sudirman No.95,07/02,Karanganyar,Tapos,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1306596005847915,Lestari Purnomo,Kediri,20-05-1984,Perempuan,AB,Jalan Merdeka No.132,17/03,Cibubur,Cipayung,Kristen,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3853832806032602,Teguh Hidayat,Balikpapan,28-06-2003,Laki-Laki,A,Jalan Gajah Mada No.157,18/13,Kebon Kacang,Kemayoran,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
2144481611888182,Wahyu Setiawan,Jakarta Barat,16-11-1988,Laki-Laki,B,Jalan Thamrin No.143,17/07,Cibubur,Sukajaya,Hindu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2799286107451540,Dewi Santoso,Cirebon,21-07-1945,Perempuan,A,Jalan Sudirman No.67,20/14,Karanganyar,Cilandak,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2775802303763753,Joko Hidayat,Samarinda,23-03-1976,Laki-Laki,A,Jalan Diponegoro No.22,16/21,Tanjungsari,Sukmajaya,Katolik,Kawin,Wartawan,WNI,Seumur Hidup
3588382809600830,Gunawan Wahyudi,Pematangsiantar,28-09-1960,Laki-Laki,A,Jalan Sudirman No.67,18/10,Kebon Jeruk,Cilandak,Kristen,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1107834410608044,Kartika Santoso,Dumai,04-10-1960,Perempuan,AB,Jalan Sudirman No.119,06/12,Kebon Kacang,Cibadak,Buddha,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
3820796505852026,Indah Santoso,Binjai,25-05-1985,Perempuan,B,Jalan Gajah Mada No.83,16/04,Kebon Kacang,Tapos,Buddha,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
3802894112016779,Sunarti Santoso,Purwokerto,01-12-2001,Perempuan,B,Jalan Merdeka No.115,04/01,Tanah Abang,Cengkareng,Kristen,Belum Kawin,Buruh,WNI,Seumur Hidup
4288416007636989,Fitri Santoso,Medan,20-07-1963,Perempuan,O,Jalan Merdeka No.66,01/20,Kebon Kacang,Pancoran Mas,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
4498211902579659,Teguh Pratama,Siak,19-02-1957,Laki-Laki,O,Jalan Thamrin No.1,19/12,Cilincing,Beji,Kristen,Belum Kawin,Guru,WNI,Seumur Hidup
3614991702913271,Budi Hidayat,Surabaya,17-02-1991,Laki-Laki,A,Jalan Merdeka No.162,06/04,Sindangsari,Sukmajaya,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1792100212824407,Hendra Sutrisno,Bekasi,02-12-1982,Laki-Laki,AB,Jalan Gajah Mada No.179,15/06,Desakota,Beji,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1841272603665795,Herman Wahyudi,Denpasar,26-03-1966,Laki-Laki,O,Jalan Sudirman No.101,11/22,Tanah Abang,Cipayung,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2580256403624220,Murni Wijaya,Purwokerto,24-03-1962,Perempuan,B,Jalan Sudirman No.90,10/14,Sindangsari,Kemayoran,Konghucu,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
1147835604524327,Putri Purnomo,Sleman,16-04-1952,Perempuan,B,Jalan Merdeka No.34,14/08,Tanjungsari,Cilandak,Islam,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2897104704611049,Kartika Wibowo,Tenggarong,07-04-1961,Perempuan,A,Jalan Gajah Mada No.19,14/08,Sukamaju,Beji,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3472374609010165,Dewi Santoso,Payakumbuh,06-09-2001,Perempuan,O,Jalan Thamrin No.42,07/03,Sukamaju,Cilandak,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2924250206751429,Wahyu Santoso,Binjai,02-06-1975,Laki-Laki,A,Jalan Sudirman No.141,05/03,Kebon Jeruk,Pancoran Mas,Islam,Belum Kawin,Wartawan,WNI,Seumur Hidup
1921775205995559,Murni Purnomo,Kulon Progo,12-05-1999,Perempuan,O,Jalan Merdeka No.163,19/01,Purnawarman,Tapos,Konghucu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2535892107961706,Hendra Pratama,Surakarta,21-07-1996,Laki-Laki,A,Jalan Sudirman No.133,05/03,Sukamaju,Sukmajaya,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3107886002480405,Fitri Sutrisno,Pekanbaru,20-02-1948,Perempuan,AB,Jalan Diponegoro No.121,09/01,Cibubur,Cilandak,Konghucu,Cerai Hidup,Buruh,WNI,Seumur Hidup
3469960507791964,Yusuf Sutrisno,Malang,05-07-1979,Laki-Laki,A,Jalan Thamrin No.136,13/13,Sukamaju,Sukajaya,Katolik,Kawin,Karyawan Honorer,WNI,Seumur Hidup
1651890112027836,Budi Sutrisno,Kampar,01-12-2002,Laki-Laki,B,Jalan Merdeka No.70,08/22,Cilincing,Cibadak,Islam,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1181751712998660,Ahmad Wijaya,Jakarta Timur,17-12-1999,Laki-Laki,A,Jalan Gajah Mada No.64,15/04,Purnawarman,Cengkareng,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1790185812964586,Dwi Wijaya,Bontang,18-12-1996,Perempuan,A,Jalan Gajah Mada No.165,07/09,Sindangsari,Kemayoran,Katolik,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
4319982006643298,Budi Hidayat,Bontang,20-06-1964,Laki-Laki,B,Jalan Merdeka No.102,01/11,Sukamaju,Tapos,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2249402507777333,Teguh Hidayat,Jakarta Timur,25-07-1977,Laki-Laki,O,Jalan Merdeka No.178,05/12,Desakota,Pancoran Mas,Katolik,Belum Kawin,Wartawan,WNI,Seumur Hidup
3242275804496976,Kartika Sutrisno,Gianyar,18-04-1949,Perempuan,AB,Jalan Merdeka No.132,03/13,Sindangsari,Cibadak,Islam,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1577475912713136,Fitri Purnomo,Depok,19-12-1971,Perempuan,AB,Jalan Thamrin No.95,01/10,Kebon Kacang,Cibadak,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
2371041405880042,Ahmad Purnomo,Bantul,14-05-1988,Laki-Laki,AB,Jalan Gajah Mada No.171,12/15,Tanah Abang,Tapos,Buddha,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
4276284903518905,Fitri Wibowo,Tanjungbalai,09-03-1951,Perempuan,A,Jalan Gajah Mada No.29,10/03,Desakota,Cipayung,Katolik,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
3348900809621650,Herman Purnomo,Bogor,08-09-1962,Laki-Laki,A,Jalan Thamrin No.115,01/16,Desakota,Beji,Konghucu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2034651408637029,Herman Wibowo,Gunungkidul,14-08-1963,Laki-Laki,O,Jalan Diponegoro No.16,17/13,Sindangsari,Cengkareng,Islam,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1933530307470876,Teguh Pratama,Semarang,03-07-1947,Laki-Laki,B,Jalan Diponegoro No.54,05/22,Kebon Jeruk,Cilandak,Hindu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1319931603822473,Ahmad Hidayat,Samarinda,16-03-1982,Laki-Laki,B,Jalan Diponegoro No.45,16/05,Sukamaju,Sukmajaya,Islam,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2512186501622700,Putri Wibowo,Bengkalis,25-01-1962,Perempuan,A,Jalan Sudirman No.187,03/06,Tanjungsari,Cilandak,Konghucu,Belum Kawin,Wartawan,WNI,Seumur Hidup
2196030510850283,Teguh Purnomo,Purwokerto,05-10-1985,Laki-Laki,B,Jalan Diponegoro No.17,02/07,Sindangsari,Pancoran Mas,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2322196002764761,Dewi Santoso,Siak,20-02-1976,Perempuan,AB,Jalan Thamrin No.94,12/20,Sukamaju,Beji,Konghucu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2521096001567697,Indah Saputra,Semarang,20-01-1956,Perempuan,A,Jalan Diponegoro No.74,05/24,Cilincing,Cipayung,Konghucu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
3588181302860095,Teguh Wijaya,Denpasar,13-02-1986,Laki-Laki,A,Jalan Sudirman No.87,09/09,Sukamaju,Kemayoran,Konghucu,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
3797856210024440,Murni Wibowo,Padang,22-10-2002,Perempuan,B,Jalan Merdeka No.193,09/13,Kebon Kacang,Beji,Islam,Kawin,Buruh,WNI,Seumur Hidup
3498975401815485,Sunarti Wibowo,Denpasar,14-01-1981,Perempuan,O,Jalan Diponegoro No.52,17/15,Mekarjaya,Cibadak,Islam,Cerai Hidup,Buruh,WNI,Seumur Hidup
4261355008561530,Zahra Wijaya,Bandung,10-08-1956,Perempuan,AB,Jalan Merdeka No.139,18/08,Cibubur,Cipayung,Kristen,Belum Kawin,Buruh,WNI,Seumur Hidup
3692844712891654,Murni Hidayat,Bandung,07-12-1989,Perempuan,B,Jalan Thamrin No.115,07/04,Tanjungsari,Cengkareng,Islam,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2941154804507323,Lestari Saputra,Ubud,08-04-1950,Perempuan,A,Jalan Merdeka No.115,09/21,Sindangsari,Beji,Buddha,Cerai Hidup,Guru,WNI,Seumur Hidup
3844310205749664,Gunawan Pratama,Dumai,02-05-1974,Laki-Laki,A,Jalan Diponegoro No.98,04/21,Cilincing,Cilandak,Islam,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3478704111923971,Murni Purnomo,Magelang,01-11-1992,Perempuan,B,Jalan Thamrin No.81,18/09,Tanah Abang,Kemayoran,Islam,Cerai Hidup,Guru,WNI,Seumur Hidup
4439225904798277,Putri Hidayat,Gianyar,19-04-1979,Perempuan,O,Jalan Diponegoro No.35,03/14,Tanah Abang,Cengkareng,Hindu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2118696005575137,Kartika Pratama,Gianyar,20-05-1957,Perempuan,AB,Jalan Gajah Mada No.14,06/22,Karanganyar,Cengkareng,Buddha,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
4443475709772903,Putri Wahyudi,Kampar,17-09-1977,Perempuan,AB,Jalan Gajah Mada No.134,09/03,Tanjungsari,Cibadak,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
3256850310680038,Yusuf Purnomo,Samarinda,03-10-1968,Laki-Laki,B,Jalan Diponegoro No.11,05/04,Sukamaju,Kemayoran,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1605551803716395,Joko Wijaya,Bontang,18-03-1971,Laki-Laki,O,Jalan Sudirman No.5,18/13,Sukamaju,Sukajaya,Hindu,Belum Kawin,Buruh,WNI,Seumur Hidup
1319641612969384,Budi Santoso,Binjai,16-12-1996,Laki-Laki,O,Jalan Gajah Mada No.77,17/17,Tanah Abang,Pancoran Mas,Kristen,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3249682408571671,Gunawan Santoso,Ubud,24-08-1957,Laki-Laki,O,Jalan Gajah Mada No.75,09/06,Sukamaju,Kemayoran,Kristen,Kawin,Karyawan Honorer,WNI,Seumur Hidup
3633582102450740,Gunawan Wibowo,Pematangsiantar,21-02-1945,Laki-Laki,A,Jalan Gajah Mada No.192,06/04,Sindangsari,Pancoran Mas,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1418511501671502,Hendra Wibowo,Denpasar,15-01-1967,Laki-Laki,B,Jalan Merdeka No.5,07/14,Karanganyar,Tapos,Hindu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4347176804063582,Lestari Setiawan,Semarang,28-04-2006,Perempuan,B,Jalan Diponegoro No.198,18/19,Desakota,Cengkareng,Konghucu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1802310701740692,Yusuf Wibowo,Padang,07-01-1974,Laki-Laki,AB,Jalan Gajah Mada No.180,13/13,Cibubur,Cengkareng,Islam,Kawin,Guru,WNI,Seumur Hidup
3051626301604190,Murni Wahyudi,Semarang,23-01-1960,Perempuan,AB,Jalan Gajah Mada No.149,09/23,Sindangsari,Cilandak,Islam,Kawin,Pegawai Negeri,WNI,Seumur Hidup
2366600309809143,Hendra Pratama,Bontang,03-09-1980,Laki-Laki,B,Jalan Diponegoro No.5,07/19,Tanjungsari,Sukmajaya,Kristen,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3474622607562683,Ahmad Sutrisno,Pekanbaru,26-07-1956,Laki-Laki,AB,Jalan Gajah Mada No.153,19/16,Cilincing,Pancoran Mas,Kristen,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1420822709655854,Yusuf Santoso,Binjai,27-09-1965,Laki-Laki,B,Jalan Merdeka No.8,19/09,Kebon Kacang,Cipayung,Islam,Belum Kawin,Buruh,WNI,Seumur Hidup
1855992709848467,Yusuf Saputra,Magelang,27-09-1984,Laki-Laki,A,Jalan Thamrin No.126,14/15,Kebon Jeruk,Cilandak,Hindu,Kawin,Guru,WNI,Seumur Hidup
1249891810076124,Herman Wahyudi,Bogor,18-10-2007,Laki-Laki,B,Jalan Sudirman No.146,17/21,Sukamaju,Beji,Hindu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
4144204609763638,Lestari Wibowo,Kutai Barat,06-09-1976,Perempuan,B,Jalan Thamrin No.24,03/20,Cibubur,Sukajaya,Katolik,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
2724876603702817,Indah Setiawan,Jakarta Timur,26-03-1970,Perempuan,O,Jalan Thamrin No.184,08/22,Sindangsari,Beji,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2208404110652325,Putri Wijaya,Semarang,01-10-1965,Perempuan,A,Jalan Gajah Mada No.114,07/13,Desakota,Sukajaya,Konghucu,Kawin,Karyawan Honorer,WNI,Seumur Hidup
2306351611599113,Yusuf Santoso,Tenggarong,16-11-1959,Laki-Laki,B,Jalan Merdeka No.20,01/02,Tanjungsari,Pancoran Mas,Kristen,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
3255194604647393,Dewi Santoso,Bukittinggi,06-04-1964,Perempuan,A,Jalan Merdeka No.157,08/19,Kebon Jeruk,Cipayung,Islam,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3194234911944731,Fitri Hidayat,Malang,09-11-1994,Perempuan,O,Jalan Diponegoro No.144,02/08,Purnawarman,Cipayung,Islam,Cerai Hidup,Guru,WNI,Seumur Hidup
2886214707630058,Dwi Purnomo,Bengkalis,07-07-1963,Perempuan,B,Jalan Gajah Mada No.70,18/24,Karanganyar,Cibadak,Katolik,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
4391700411870833,Ahmad Saputra,Pekanbaru,04-11-1987,Laki-Laki,A,Jalan Gajah Mada No.146,13/07,Desakota,Sukajaya,Kristen,Kawin,Guru,WNI,Seumur Hidup
4037476402006931,Dewi Santoso,Jakarta Utara,24-02-2000,Perempuan,A,Jalan Thamrin No.62,18/21,Sindangsari,Pancoran Mas,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
1524184904999638,Dwi Pratama,Bogor,09-04-1999,Perempuan,A,Jalan Thamrin No.21,02/08,Cilincing,Cilandak,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
3111055107025782,Kartika Santoso,Bengkalis,11-07-2002,Perempuan,B,Jalan Diponegoro No.9,17/16,Mekarjaya,Pancoran Mas,Kristen,Kawin,Wartawan,WNI,Seumur Hidup
1987444107969259,Indah Saputra,Bengkalis,01-07-1996,Perempuan,AB,Jalan Gajah Mada No.31,19/10,Sindangsari,Cilandak,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3769330804673315,Herman Sutrisno,Jakarta Selatan,08-04-1967,Laki-Laki,A,Jalan Sudirman No.50,01/11,Cilincing,Cengkareng,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
4114362205772459,Hendra Saputra,Bogor,22-05-1977,Laki-Laki,AB,Jalan Merdeka No.139,15/03,Karanganyar,Beji,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
2956480207060454,Joko Wibowo,Bantul,02-07-2006,Laki-Laki,A,Jalan Thamrin No.116,10/16,Tanjungsari,Sukmajaya,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
2997200106012383,Yusuf Pratama,Blitar,01-06-2001,Laki-Laki,B,Jalan Thamrin No.49,14/22,Cilincing,Cengkareng,Katolik,Belum Kawin,Buruh,WNI,Seumur Hidup
2557402712545391,Budi Wijaya,Magelang,27-12-1954,Laki-Laki,A,Jalan Thamrin No.125,09/10,Kebon Kacang,Cipayung,Katolik,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1723244504892516,Lestari Wijaya,Purwokerto,05-04-1989,Perempuan,A,Jalan Thamrin No.178,08/11,Sukamaju,Sukajaya,Buddha,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
3390172712007611,Joko Hidayat,Denpasar,27-12-2000,Laki-Laki,O,Jalan Thamrin No.70,19/16,Karanganyar,Cilandak,Katolik,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1365010711982585,Herman Saputra,Jakarta Utara,07-11-1998,Laki-Laki,A,Jalan Gajah Mada No.111,13/06,Kebon Jeruk,Tapos,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
1661360402960319,Teguh Sutrisno,Samarinda,04-02-1996,Laki-Laki,O,Jalan Diponegoro No.57,20/11,Mekarjaya,Pancoran Mas,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1160132110053671,Hendra Wijaya,Payakumbuh,21-10-2005,Laki-Laki,AB,Jalan Sudirman No.85,14/21,Tanah Abang,Cibadak,Kristen,Kawin,Guru,WNI,Seumur Hidup
3945992402958823,Teguh Saputra,Kuta,24-02-1995,Laki-Laki,B,Jalan Sudirman No.61,15/03,Kebon Kacang,Cibadak,Konghucu,Kawin,Pegawai Swasta,WNI,Seumur Hidup
1599021501654517,Hendra Purnomo,Siak,15-01-1965,Laki-Laki,B,Jalan Gajah Mada No.161,20/01,Purnawarman,Cibadak,Hindu,Kawin,Karyawan Honorer,WNI,Seumur Hidup
1355210201595972,Gunawan Pratama,Jakarta Utara,02-01-1959,Laki-Laki,O,Jalan Thamrin No.45,07/08,Desakota,Cengkareng,Islam,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2205455908068229,Murni Wahyudi,Sawahlunto,19-08-2006,Perempuan,O,Jalan Gajah Mada No.183,03/16,Sindangsari,Kemayoran,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1402830307702969,Wahyu Setiawan,Bantul,03-07-1970,Laki-Laki,O,Jalan Thamrin No.22,19/23,Desakota,Beji,Buddha,Kawin,Pegawai Negeri,WNI,Seumur Hidup
4458952003835283,Yusuf Saputra,Bontang,20-03-1983,Laki-Laki,AB,Jalan Thamrin No.193,06/06,Tanjungsari,Kemayoran,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3982562311970653,Herman Saputra,Denpasar,23-11-1997,Laki-Laki,A,Jalan Diponegoro No.70,03/13,Desakota,Cilandak,Hindu,Belum Kawin,Buruh,WNI,Seumur Hidup
3978702302736350,Teguh Wibowo,Kutai Barat,23-02-1973,Laki-Laki,AB,Jalan Gajah Mada No.60,03/20,Karanganyar,Pancoran Mas,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
2813496501992664,Sunarti Wijaya,Medan,25-01-1999,Perempuan,B,Jalan Diponegoro No.146,05/01,Purnawarman,Cibadak,Katolik,Belum Kawin,Guru,WNI,Seumur Hidup
3834770202839878,Herman Santoso,Bandung,02-02-1983,Laki-Laki,O,Jalan Gajah Mada No.152,12/20,Sukamaju,Pancoran Mas,Katolik,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2533775808766185,Indah Wijaya,Surakarta,18-08-1976,Perempuan,A,Jalan Gajah Mada No.189,13/15,Tanah Abang,Cilandak,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1596892407865440,Ahmad Purnomo,Bantul,24-07-1986,Laki-Laki,B,Jalan Diponegoro No.42,11/07,Purnawarman,Cipayung,Katolik,Belum Kawin,Wartawan,WNI,Seumur Hidup
